Date;Time UTC;Latitude;Longitude;Depth;Depth Type;Magnitude Type;Magnitude;Region Name;Last Update;Eqid;
2016-06-05;10:38:31;-3.08;125.35;40; ;mb;5.0;BANDA SEA;2016-06-05 11:00;510574;
2016-06-05;06:24:34;-4.62;-104.98;10;f;mb;4.5;CENTRAL EAST PACIFIC RISE;2016-06-05 07:11;510549;
2016-06-05;05:51:12;-29.34;-71.69;30;f;Mw;5.7;OFFSHORE COQUIMBO, CHILE;2016-06-05 09:58;510536;
2016-06-05;04:52:54;-15.37;-71.24;148; ;mb;4.5;SOUTHERN PERU;2016-06-05 09:53;510529;
2016-06-05;04:07:05;-15.93;-74.15;50;f;Mw;5.0;NEAR COAST OF SOUTHERN PERU;2016-06-05 09:23;510527;
2016-06-05;02:47:52;28.90;128.13;191; ;mb;4.7;RYUKYU ISLANDS, JAPAN;2016-06-05 09:18;510516;
2016-06-05;01:54:21;16.05;-98.22;10;f;mb;4.7;OFFSHORE OAXACA, MEXICO;2016-06-05 02:17;510513;
2016-06-05;01:53:58;-24.26;-67.04;175; ;mb;4.5;SALTA, ARGENTINA;2016-06-05 09:13;510509;
2016-06-04;21:59:17;-18.25;168.20;55; ;mb;5.2;VANUATU;2016-06-04 22:37;510474;
2016-06-04;21:44:40;2.05;126.69;30; ;mb;4.5;MOLUCCA SEA;2016-06-05 08:41;510480;
2016-06-04;16:38:26;38.21;20.25;10; ;mb;4.7;GREECE;2016-06-04 17:28;510449;
2016-06-04;15:18:21;-5.27;97.80;10; ;mb;4.8;SOUTHWEST OF SUMATRA, INDONESIA;2016-06-04 22:29;510441;
2016-06-04;10:44:09;0.50;126.39;14;f;Mw;5.4;MOLUCCA SEA;2016-06-04 22:33;510412;
2016-06-04;09:18:42;-15.64;-173.13;60; ;Mw;5.2;TONGA;2016-06-04 22:11;510404;
2016-06-04;06:31:36;-20.73;-177.74;469; ;mb;4.6;FIJI REGION;2016-06-04 22:07;510386;
2016-06-04;05:56:28;31.83;128.84;10; ;mb;4.8;NORTHWEST OF RYUKYU ISLANDS;2016-06-04 22:05;510384;
2016-06-04;05:00:03;0.67;-29.18;10;f;mb;4.8;CENTRAL MID-ATLANTIC RIDGE;2016-06-04 05:21;510379;
2016-06-04;03:18:44;-1.61;100.10;44; ;mb;4.6;SOUTHERN SUMATRA, INDONESIA;2016-06-04 21:56;510366;
2016-06-03;21:00:31;24.37;126.46;10;f;mb;4.7;RYUKYU ISLANDS, JAPAN;2016-06-04 21:25;510304;
2016-06-03;20:40:22;-0.07;123.69;147; ;M ;4.5;SULAWESI, INDONESIA;2016-06-04 07:03;510387;
2016-06-03;20:17:04;-19.96;-63.19;578; ;mb;4.6;SANTA CRUZ, BOLIVIA;2016-06-04 21:21;510279;
2016-06-03;19:27:39;-6.79;105.09;60; ;mb;4.7;SUNDA STRAIT, INDONESIA;2016-06-04 21:18;510275;
2016-06-03;18:23:10;54.13;169.44;13;f;Mw;5.3;KOMANDORSKIYE OSTROVA REGION;2016-06-04 21:13;510269;
2016-06-03;15:51:46;52.48;-33.89;10;f;mb;4.6;REYKJANES RIDGE;2016-06-04 20:59;510253;
2016-06-03;13:40:11;-49.31;148.43;15; ;Mw;5.1;SOUTH OF TASMANIA;2016-06-04 20:53;510229;
2016-06-03;11:50:10;20.57;120.56;10; ;mb;4.9;PHILIPPINE ISLANDS REGION;2016-06-03 14:54;510210;
2016-06-03;08:28:56;-16.31;-175.90;345; ;mb;4.9;TONGA;2016-06-03 11:37;510180;
2016-06-03;08:00:25;26.88;130.20;20;f;mb;4.7;SOUTHEAST OF RYUKYU ISLANDS;2016-06-03 11:36;510177;
2016-06-03;07:01:19;55.53;-158.56;39; ;mb;4.7;ALASKA PENINSULA;2016-06-03 12:57;510161;
2016-06-03;04:12:26;-16.90;-70.50;40; ;mb;4.7;SOUTHERN PERU;2016-06-03 07:04;510148;
2016-06-02;23:39:24;12.60;-89.16;60; ;mb;4.7;OFFSHORE EL SALVADOR;2016-06-03 07:02;510112;
2016-06-02;22:41:29;12.72;58.00;10; ;mb;4.6;OWEN FRACTURE ZONE REGION;2016-06-03 07:00;510098;
2016-06-02;21:18:06;-18.01;65.48;10;f;mb;4.6;MAURITIUS - REUNION REGION;2016-06-03 06:54;510083;
2016-06-02;17:07:03;22.37;143.60;126; ;mb;4.6;VOLCANO ISLANDS, JAPAN REGION;2016-06-03 06:39;510069;
2016-06-02;15:19:36;-32.84;179.53;361; ;mb;4.8;SOUTH OF KERMADEC ISLANDS;2016-06-03 06:36;510043;
2016-06-02;15:01:25;-0.23;124.14;91; ;mb;4.9;MOLUCCA SEA;2016-06-03 06:36;510039;
2016-06-02;11:17:10;-7.11;117.16;487; ;mb;4.6;BALI SEA;2016-06-02 12:52;510001;
2016-06-02;11:02:49;-23.58;-177.64;263; ;mb;5.1;SOUTH OF FIJI ISLANDS;2016-06-02 12:50;509999;
2016-06-02;10:49:13;36.53;11.12;10; ;ML;4.5;TUNISIA;2016-06-02 11:48;509997;
2016-06-02;05:18:49;-8.72;118.44;121; ;mb;4.7;SUMBAWA REGION, INDONESIA;2016-06-02 06:45;509957;
2016-06-02;02:43:08;17.99;-105.85;30; ;mb;4.6;OFF COAST OF JALISCO, MEXICO;2016-06-02 07:48;509915;
2016-06-02;02:23:10;18.05;-105.85;30; ;Mw;5.7;OFF COAST OF JALISCO, MEXICO;2016-06-02 09:17;509908;
2016-06-02;00:01:27;-16.86;-70.50;10; ;mb;5.2;SOUTHERN PERU;2016-06-02 07:11;509899;
2016-06-01;22:56:01;-2.09;100.64;55;f;Mw;6.4;KEP. MENTAWAI REGION, INDONESIA;2016-06-02 07:13;509878;
2016-06-01;21:31:00;-13.51;-75.08;80; ;Mw;4.9;CENTRAL PERU;2016-06-02 07:11;509856;
2016-06-01;19:50:42;-9.30;113.00;60; ;mb;4.7;SOUTH OF JAVA, INDONESIA;2016-06-02 07:06;509845;
2016-06-01;17:30:00;-56.72;-26.71;130; ;mb;4.7;SOUTH SANDWICH ISLANDS REGION;2016-06-01 21:12;509852;
2016-06-01;15:37:25;-30.21;-177.94;60;f;Mw;5.5;KERMADEC ISLANDS, NEW ZEALAND;2016-06-02 06:59;509824;
2016-06-01;15:24:57;-5.26;151.85;56; ;Mw;4.8;NEW BRITAIN REGION, P.N.G.;2016-06-02 06:58;509822;
2016-06-01;15:00:53;0.27;-80.52;10; ;mb;4.7;NEAR COAST OF ECUADOR;2016-06-02 06:56;509821;
2016-06-01;12:25:02;18.51;-105.27;30; ;mb;4.8;OFFSHORE JALISCO, MEXICO;2016-06-02 06:54;509799;
2016-06-01;10:05:19;0.24;-80.44;30; ;Mw;5.1;NEAR COAST OF ECUADOR;2016-06-02 07:10;509783;
2016-06-01;08:37:33;-37.18;178.15;60; ;mb;4.9;OFF E. COAST OF N. ISLAND, N.Z.;2016-06-02 06:54;509774;
2016-06-01;08:30:21;17.92;-105.83;12;f;Mw;5.4;OFF COAST OF JALISCO, MEXICO;2016-06-02 07:10;509758;
2016-06-01;07:53:07;-22.57;-68.54;87; ;mb;4.8;ANTOFAGASTA, CHILE;2016-06-01 12:32;509749;
2016-06-01;07:17:30;51.20;-179.72;60; ;mb;4.7;ANDREANOF ISLANDS, ALEUTIAN IS.;2016-06-01 08:30;509745;
2016-06-01;00:51:10;-15.84;-69.57;240; ;mb;4.5;SOUTHERN PERU;2016-06-01 09:11;509706;
2016-05-31;20:51:23;55.60;-158.52;40; ;Mw;5.7;ALASKA PENINSULA;2016-06-01 09:01;509666;
2016-05-31;16:29:48;13.18;120.68;60; ;mb;4.8;MINDORO, PHILIPPINES;2016-06-01 06:57;509634;
2016-05-31;13:38:48;28.84;142.82;10;f;mb;4.8;BONIN ISLANDS, JAPAN REGION;2016-06-01 06:55;509627;
2016-05-31;12:06:44;-11.50;119.75;10; ;mb;4.8;SOUTH OF SUMBA, INDONESIA;2016-05-31 12:58;509618;
2016-05-31;11:32:15;9.51;126.21;60;f;mb;4.7;MINDANAO, PHILIPPINES;2016-05-31 14:34;509614;
2016-05-31;10:22:28;-21.15;-178.72;584; ;mb;4.5;FIJI REGION;2016-05-31 14:33;509608;
2016-05-31;10:03:59;47.57;154.26;10; ;Mw;5.8;KURIL ISLANDS;2016-05-31 13:04;509606;
2016-05-31;06:30:24;6.80;-73.15;142; ;ML;4.5;NORTHERN COLOMBIA;2016-05-31 06:41;509585;
2016-05-31;05:23:47;25.57;122.51;247; ;Mw;6.3;TAIWAN REGION;2016-05-31 07:05;509576;
2016-05-31;04:32:15;-56.12;-26.19;10;f;mb;4.9;SOUTH SANDWICH ISLANDS REGION;2016-05-31 07:04;509572;
2016-05-31;02:14:41;12.66;-89.17;45; ;mb;4.7;OFFSHORE EL SALVADOR;2016-05-31 07:04;509559;
2016-05-31;01:50:12;-45.18;167.40;98; ;M ;4.6;SOUTH ISLAND OF NEW ZEALAND;2016-05-31 02:00;509554;
2016-05-30;22:27:34;-3.92;129.57;20;f;Mw;4.9;SERAM, INDONESIA;2016-05-31 07:02;509535;
2016-05-30;17:50:51;24.24;122.51;48; ;mb;4.6;TAIWAN REGION;2016-06-02 14:49;509491;
2016-05-30;17:25:11;-55.61;-26.63;10;f;mb;4.8;SOUTH SANDWICH ISLANDS REGION;2016-06-02 14:51;510038;
2016-05-30;16:27:29;-3.53;149.79;10;f;mb;4.6;BISMARCK SEA;2016-05-31 06:57;509474;
2016-05-30;15:35:09;-61.67;-54.65;10;f;mb;4.6;SOUTH SHETLAND ISLANDS;2016-05-30 16:30;509469;
2016-05-30;12:46:18;2.44;128.56;237; ;mb;4.5;HALMAHERA, INDONESIA;2016-05-30 14:53;509456;
2016-05-30;12:41:54;-31.65;-71.45;48; ;mb;4.8;COQUIMBO, CHILE;2016-05-31 07:46;509455;
2016-05-30;10:55:17;-30.38;-177.92;30;f;mb;5.4;KERMADEC ISLANDS, NEW ZEALAND;2016-05-30 13:09;509449;
2016-05-30;10:25:34;-22.41;170.44;59; ;mb;4.9;SOUTHEAST OF LOYALTY ISLANDS;2016-05-30 11:39;509451;
2016-05-30;09:47:47;24.42;126.46;10; ;mb;5.2;RYUKYU ISLANDS, JAPAN;2016-05-30 13:06;509428;
2016-05-30;07:35:58;-49.42;-7.92;15;f;mb;5.2;SOUTHERN MID-ATLANTIC RIDGE;2016-05-30 11:28;509404;
2016-05-30;07:24:12;-31.28;-177.62;35;f;mb;4.8;KERMADEC ISLANDS REGION;2016-05-30 07:57;509407;
2016-05-30;07:14:18;-30.24;-178.01;50;f;Mw;5.6;KERMADEC ISLANDS, NEW ZEALAND;2016-05-30 11:26;509399;
2016-05-30;05:14:43;-55.60;-26.64;34; ;mb;4.8;SOUTH SANDWICH ISLANDS REGION;2016-05-31 13:53;509624;
2016-05-30;03:20:46;12.19;144.50;40; ;mb;4.8;GUAM REGION;2016-05-30 06:56;509379;
2016-05-30;01:03:16;-3.74;131.53;40; ;mb;4.8;CERAM SEA, INDONESIA;2016-05-30 06:54;509362;
2016-05-29;23:19:04;-3.87;150.48;475; ;mb;4.5;NEW IRELAND REGION, P.N.G.;2016-05-30 06:52;509351;
2016-05-29;23:17:48;-31.76;-72.26;10;f;mb;4.6;OFFSHORE COQUIMBO, CHILE;2016-05-30 06:51;509349;
2016-05-29;20:23:52;-3.54;144.64;27; ;mb;4.8;NEAR N COAST OF NEW GUINEA, PNG.;2016-05-29 21:06;509326;
2016-05-29;18:20:19;-7.36;129.00;165; ;Mw;4.9;KEPULAUAN BABAR, INDONESIA;2016-05-29 19:58;509310;
2016-05-29;16:44:51;12.61;-89.32;30;f;mb;4.5;OFFSHORE EL SALVADOR;2016-05-30 14:55;509318;
2016-05-29;16:20:00;17.19;146.17;100; ;mb;4.6;ALAMAGAN REG, N. MARIANA ISLANDS;2016-05-29 19:56;509301;
2016-05-29;15:31:21;24.32;125.21;30; ;mb;4.6;SOUTHWESTERN RYUKYU ISL., JAPAN;2016-05-29 19:56;509293;
2016-05-29;15:15:37;-13.41;-142.33;10;f;mb;4.6;TUAMOTU ARCHIPELAGO REGION;2016-05-30 13:06;509295;
2016-05-29;06:46:00;36.10;70.89;96; ;mb;4.5;HINDU KUSH REGION, AFGHANISTAN;2016-05-29 08:42;509243;
2016-05-29;05:58:38;10.67;-41.03;10; ;Mw;5.1;NORTHERN MID-ATLANTIC RIDGE;2016-05-29 08:25;509234;
2016-05-29;05:22:09;35.03;142.39;10;f;mb;4.5;OFF EAST COAST OF HONSHU, JAPAN;2016-05-30 06:47;509248;
2016-05-29;05:10:47;20.46;120.37;10;f;mb;4.5;PHILIPPINE ISLANDS REGION;2016-05-29 08:22;509232;
2016-05-29;03:02:49;-45.22;166.96;16; ;M ;4.6;OFF W. COAST OF S. ISLAND, N.Z.;2016-05-29 03:20;509206;
2016-05-29;02:14:36;31.49;104.59;10; ;mb;4.5;EASTERN SICHUAN, CHINA;2016-05-29 05:23;509203;
2016-05-29;00:43:06;-16.78;167.32;10;f;mb;4.9;VANUATU;2016-05-29 08:17;509193;
2016-05-28;23:54:53;36.38;3.53;10;f;Mw;5.2;NORTHERN ALGERIA;2016-05-30 07:02;509181;
2016-05-28;21:03:23;-8.94;126.67;40;f;mb;5.0;EAST TIMOR REGION;2016-05-29 08:14;509154;
2016-05-28;19:10:36;41.16;68.17;10;f;mb;4.6;CENTRAL KAZAKHSTAN;2016-05-29 08:16;509139;
2016-05-28;17:12:24;-55.56;-26.40;25; ;mb;4.7;SOUTH SANDWICH ISLANDS REGION;2016-05-30 13:42;509160;
2016-05-28;16:38:44;-32.51;122.49;10;f;mb;5.0;WESTERN AUSTRALIA;2016-05-29 08:09;509122;
2016-05-28;15:30:28;-32.54;122.42;10;f;mb;4.9;WESTERN AUSTRALIA;2016-05-29 08:11;509114;
2016-05-28;09:46:58;-56.26;-26.96;70;f;Mw;7.2;SOUTH SANDWICH ISLANDS REGION;2016-05-30 12:38;509072;
2016-05-28;09:39:10;27.93;85.38;10;f;mb;4.8;NEPAL;2016-05-29 08:08;509071;
2016-05-28;09:01:25;33.74;139.67;141; ;mb;4.7;IZU ISLANDS, JAPAN REGION;2016-05-29 08:07;509063;
2016-05-28;05:45:30;-39.22;176.41;7; ;M ;4.6;NORTH ISLAND OF NEW ZEALAND;2016-05-28 05:50;509045;
2016-05-28;05:38:49;-21.98;-178.19;399; ;Mw;6.9;FIJI REGION;2016-05-30 07:00;509043;
2016-05-28;04:43:30;7.34;-35.93;10; ;mb;5.2;CENTRAL MID-ATLANTIC RIDGE;2016-05-28 06:13;509038;
2016-05-27;23:24:23;-19.66;-68.98;111; ;mb;4.5;TARAPACA, CHILE;2016-05-28 06:18;508981;
2016-05-27;23:22:05;-14.77;167.38;185; ;mb;4.5;VANUATU;2016-05-28 06:18;508999;
2016-05-27;22:00:28;40.40;-125.38;18; ;Mw;4.5;OFFSHORE NORTHERN CALIFORNIA;2016-05-28 02:15;508975;
2016-05-27;18:46:38;54.71;161.61;51; ;mb;4.5;NEAR EAST COAST OF KAMCHATKA;2016-05-28 06:19;508957;
2016-05-27;15:03:43;-4.89;152.51;60; ;Mw;5.1;NEW BRITAIN REGION, P.N.G.;2016-05-28 06:22;508924;
2016-05-27;13:39:49;2.65;128.29;126; ;mb;4.9;HALMAHERA, INDONESIA;2016-05-27 14:54;508914;
2016-05-27;13:36:27;-24.99;-69.00;100; ;mb;4.5;ANTOFAGASTA, CHILE;2016-05-28 06:22;508927;
2016-05-27;10:00:47;-8.44;-74.97;128; ;mb;5.2;CENTRAL PERU;2016-05-27 14:53;508888;
2016-05-27;06:11:16;41.56;72.93;15; ;mb;4.6;KYRGYZSTAN;2016-05-27 09:05;508860;
2016-05-27;05:31:25;-17.14;167.76;30; ;mb;5.0;VANUATU;2016-05-27 07:03;508848;
2016-05-27;05:03:06;26.45;96.73;40; ;mb;4.6;MYANMAR;2016-05-27 07:02;508847;
2016-05-27;04:11:24;-36.34;177.79;364; ;M ;4.8;OFF E. COAST OF N. ISLAND, N.Z.;2016-05-27 04:15;508830;
2016-05-27;04:08:41;-20.77;-178.68;545; ;Mw;6.5;FIJI REGION;2016-05-27 07:01;508828;
2016-05-27;03:58:43;26.93;130.18;10;f;mb;4.7;SOUTHEAST OF RYUKYU ISLANDS;2016-05-27 14:53;508833;
2016-05-27;03:46:39;26.90;130.28;10; ;mb;5.5;SOUTHEAST OF RYUKYU ISLANDS;2016-05-27 12:27;508905;
2016-05-27;03:44:29;26.96;130.24;10; ;Mw;5.9;SOUTHEAST OF RYUKYU ISLANDS;2016-05-27 06:44;508822;
2016-05-27;03:25:51;6.97;126.44;27; ;mb;4.5;MINDANAO, PHILIPPINES;2016-05-27 03:45;508821;
2016-05-26;21:52:01;-23.61;-179.91;538; ;mb;4.5;SOUTH OF FIJI ISLANDS;2016-05-26 22:49;508788;
2016-05-26;20:36:49;-29.95;-71.88;10;f;mb;4.6;OFFSHORE COQUIMBO, CHILE;2016-05-27 06:38;508779;
2016-05-26;20:07:50;41.13;142.98;45; ;mb;4.5;HOKKAIDO, JAPAN REGION;2016-05-27 14:52;508782;
2016-05-26;20:00:55;47.14;150.76;10; ;mb;4.8;KURIL ISLANDS;2016-05-27 06:37;508777;
2016-05-26;18:40:27;-5.18;145.99;138; ;mb;4.7;EASTERN NEW GUINEA REG., P.N.G.;2016-05-27 06:36;508765;
2016-05-26;13:25:23;46.53;150.00;158; ;mb;4.6;KURIL ISLANDS;2016-05-27 06:36;508749;
2016-05-26;13:09:54;-33.81;-178.27;10; ;mb;5.2;SOUTH OF KERMADEC ISLANDS;2016-05-27 06:35;508740;
2016-05-26;10:54:01;-8.65;128.51;30;f;mb;4.9;TIMOR SEA;2016-05-26 13:43;508730;
2016-05-26;01:02:36;11.51;-85.66;210; ;Mw;5.2;NICARAGUA;2016-05-30 06:59;508647;
2016-05-26;00:30:13;41.38;72.47;2; ;mb;4.7;KYRGYZSTAN;2016-05-26 04:21;508641;
2016-05-26;00:08:01;-18.81;-69.30;126; ;mb;4.6;TARAPACA, CHILE;2016-05-26 04:21;508638;
2016-05-25;23:01:21;29.27;142.44;20;f;mb;4.9;IZU ISLANDS, JAPAN REGION;2016-05-26 04:20;508629;
2016-05-25;20:30:23;39.54;144.88;10; ;mb;4.6;OFF EAST COAST OF HONSHU, JAPAN;2016-05-25 21:58;508608;
2016-05-25;19:10:18;8.89;126.58;50;f;mb;4.9;MINDANAO, PHILIPPINES;2016-05-26 04:17;508582;
2016-05-25;08:36:14;34.74;26.20;25;f;Mw;5.4;CRETE, GREECE;2016-05-25 11:08;508496;
2016-05-25;06:08:06;5.19;125.07;289; ;mb;4.5;MINDANAO, PHILIPPINES;2016-05-25 09:38;508464;
2016-05-25;05:22:46;41.05;142.27;62; ;mb;4.9;HOKKAIDO, JAPAN REGION;2016-05-25 06:42;508456;
2016-05-24;22:20:17;18.60;145.29;521; ;mb;4.8;PAGAN REG., N. MARIANA ISLANDS;2016-05-25 06:26;508408;
2016-05-24;21:03:17;0.36;-79.83;10;f;mb;4.6;NEAR COAST OF ECUADOR;2016-05-25 06:27;508394;
2016-05-24;19:54:17;-20.76;-178.79;573; ;mb;4.5;FIJI REGION;2016-05-26 18:05;508760;
2016-05-24;17:52:02;37.61;57.56;10;f;mb;4.7;NORTHEASTERN IRAN;2016-05-25 06:33;508367;
2016-05-24;17:43:27;13.92;45.46;10;f;mb;4.8;NEAR THE COAST OF YEMEN;2016-05-25 06:35;508363;
2016-05-24;16:35:21;-2.75;-78.76;97; ;Mw;4.9;ECUADOR;2016-05-25 06:36;508352;
2016-05-24;09:48:05;40.11;142.05;60; ;mb;4.6;NEAR EAST COAST OF HONSHU, JAPAN;2016-05-24 13:35;508307;
2016-05-24;07:23:27;-34.04;-177.44;15; ;mb;4.7;SOUTH OF KERMADEC ISLANDS;2016-05-24 07:54;508298;
2016-05-24;00:29:34;-18.68;-69.35;117; ;mb;4.8;TARAPACA, CHILE;2016-05-24 06:39;508244;
2016-05-23;23:57:32;17.36;120.62;66; ;mb;4.8;LUZON, PHILIPPINES;2016-05-24 06:37;508236;
2016-05-23;21:40:07;-14.96;167.55;134; ;mb;4.7;VANUATU;2016-05-23 22:11;508194;
2016-05-23;21:14:01;-7.04;125.18;522; ;mb;4.5;KEPULAUAN BARAT DAYA, INDONESIA;2016-05-24 06:37;508189;
2016-05-23;19:20:40;16.80;-93.70;141; ;Mw;5.3;CHIAPAS, MEXICO;2016-05-24 06:36;508183;
2016-05-23;18:13:59;21.86;143.98;132; ;mb;4.5;MARIANA ISLANDS REGION;2016-05-26 08:45;508606;
2016-05-23;16:42:58;35.57;140.22;60; ;mb;4.5;NEAR EAST COAST OF HONSHU, JAPAN;2016-05-24 06:34;508175;
2016-05-23;15:17:43;31.14;129.23;20; ;mb;4.8;KYUSHU, JAPAN;2016-05-24 06:34;508158;
2016-05-23;14:17:15;36.41;141.06;52; ;mb;4.6;NEAR EAST COAST OF HONSHU, JAPAN;2016-05-24 06:33;508151;
2016-05-23;13:33:36;22.26;-45.07;10;f;mb;4.7;NORTHERN MID-ATLANTIC RIDGE;2016-05-24 06:32;508159;
2016-05-23;07:57:54;0.34;97.78;10; ;mb;4.5;NIAS REGION, INDONESIA;2016-05-23 14:25;508118;
2016-05-23;06:54:00;44.32;152.36;10; ;mb;4.5;EAST OF KURIL ISLANDS;2016-05-23 14:24;508105;
2016-05-23;03:43:12;-22.10;-67.35;176; ;mb;4.9;POTOSI, BOLIVIA;2016-05-23 06:47;508073;
2016-05-22;23:58:12;20.54;120.50;10;f;mb;4.6;PHILIPPINE ISLANDS REGION;2016-05-23 06:41;508042;
2016-05-22;14:51:22;13.73;-90.47;76; ;mb;5.0;OFFSHORE GUATEMALA;2016-05-22 20:50;508004;
2016-05-22;13:40:40;84.45;107.29;2; ;mb;4.7;NORTH OF SEVERNAYA ZEMLYA;2016-05-22 20:48;507995;
2016-05-22;12:20:43;-22.38;-64.24;10;f;mb;5.4;TARIJA, BOLIVIA;2016-05-22 20:47;507989;
2016-05-22;11:47:09;-30.61;-71.77;30; ;mb;5.1;OFFSHORE COQUIMBO, CHILE;2016-05-22 20:45;507985;
2016-05-22;09:08:07;41.67;120.13;30; ;mb;4.8;LIAONING, CHINA;2016-05-22 20:44;507966;
2016-05-22;08:58:31;41.62;23.29;1;f;ML;4.5;BULGARIA;2016-05-23 07:04;507960;
2016-05-22;02:06:20;22.91;120.62;16; ;mb;4.9;TAIWAN;2016-05-22 09:23;507894;
2016-05-22;02:05:55;28.61;87.60;10;f;mb;5.2;WESTERN XIZANG;2016-05-22 09:24;507897;
2016-05-22;01:48:48;28.47;87.61;10;f;Mw;5.4;WESTERN XIZANG;2016-05-23 06:57;507890;
2016-05-22;01:32:31;28.39;87.45;10; ;mb;4.6;WESTERN XIZANG;2016-05-22 09:34;507888;
